Subject,Session,Age,Speaker,Child.Gender,SES,Length,Utterances,Utterances.with.Letters,Letter.name,Letter.shape,Letter.sound,Spelling,Child.name,Other.name,Names,Letter.Teaching,Not.Letter.Teaching,Age.KG1,WJ.KG1,EL.KG1,SM.KG1,Age.KG3,WJ.KG3,EL.KG3,SM.KG3,KG3.PropCorr,KG3.distMean
47,9,3.87,1,1,1.5039,90,2179,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,10,4.18,1,1,1.5039,90,1514,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,11,4.59,1,1,1.5039,90,2725,0,0,0,0,0,0,0,0,0,0,601,100,11,8,610,101,10,12,0.4,1.2
47,12,4.83,1,1,1.5039,90,2414,1,0,0,1,1,1,0,1,0,0,601,100,11,8,610,101,10,12,0.4,1.2
48,1,1.13,1,0,1.5039,89.3,11,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,2,1.5,1,0,1.5039,90.01,46,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,3,1.81,1,0,1.5039,90,129,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,4,2.22,1,0,1.5039,89.57,272,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,5,2.54,1,0,1.5039,90.02,736,0,0,0,0,0,0,0,0,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,6,2.86,1,0,1.5039,90,2668,7,0,7,0,4,2,2,4,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,7,3.15,1,0,1.5039,89.57,2816,12,0,6,2,11,7,4,11,0,0,602,111,7,10,610,108,10,12,0.4,1.3
48,8,3.48,1,0,1.5039,90,2419,9,2,0,0,7,5,2,7,1,1,602,111,7,10,610,108,10,12,0.4,1.3
48,9,3.84,1,0,1.5039,89.58,2940,11,11,0,0,0,0,0,0,2,8,602,111,7,10,610,108,10,12,0.4,1.3
48,10,4.06,1,0,1.5039,90,3032,42,42,0,3,8,0,0,0,36,6,602,111,7,10,610,108,10,12,0.4,1.3
48,11,4.5,1,0,1.5039,90,2891,29,29,0,4,4,0,0,0,28,1,602,111,7,10,610,108,10,12,0.4,1.3
48,12,4.77,1,0,1.5039,90,3386,4,3,0,0,1,0,0,0,0,1,602,111,7,10,610,108,10,12,0.4,1.3
49,1,1.15,1,0,0.44834,84.22,0,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,2,1.5,1,0,0.44834,90,40,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,3,1.86,1,0,0.44834,90,323,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,4,2.13,1,0,0.44834,89.3,572,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,5,2.47,1,0,0.44834,90,918,8,8,0,0,0,0,0,0,8,0,600,122,12,11,609,121,10,11,0.6,0.58
49,6,2.81,1,0,0.44834,90.08,1336,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,7,3.19,1,0,0.44834,90.13,2169,7,7,0,0,1,0,0,0,6,1,600,122,12,11,609,121,10,11,0.6,0.58
49,8,3.55,1,0,0.44834,89.56,2000,1,0,0,0,1,1,0,1,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,9,3.87,1,0,0.44834,90,3002,26,12,5,0,12,0,0,0,0,12,600,122,12,11,609,121,10,11,0.6,0.58
49,10,4.25,1,0,0.44834,90,2354,10,10,0,0,0,0,0,0,0,9,600,122,12,11,609,121,10,11,0.6,0.58
49,11,4.64,1,0,0.44834,90,2274,13,13,0,0,8,0,0,0,13,0,600,122,12,11,609,121,10,11,0.6,0.58
49,12,4.89,1,0,0.44834,90,1958,12,12,0,0,0,0,0,0,11,1,600,122,12,11,609,121,10,11,0.6,0.58
50,1,1.16,1,0,-0.39833,86.18,3,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,2,1.51,1,0,-0.39833,89.45,150,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,3,1.82,1,0,-0.39833,89.56,598,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,4,2.17,1,0,-0.39833,89.57,1809,2,2,0,0,0,0,0,0,2,0,602,97,9,4,610,100,10,10,0.5,1.08
50,5,2.51,1,0,-0.39833,90.08,1973,8,6,0,0,8,0,0,0,6,0,602,97,9,4,610,100,10,10,0.5,1.08
50,6,2.83,1,0,-0.39833,89.57,2009,1,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,7,3.2,1,0,-0.39833,90.03,1013,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,8,3.48,1,0,-0.39833,90,1883,1,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,9,3.85,1,0,-0.39833,89.26,1725,1,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,10,4.37,1,0,-0.39833,90,2654,8,0,0,5,4,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,11,4.54,1,0,-0.39833,90,2303,2,2,0,0,0,0,0,0,2,0,602,97,9,4,610,100,10,10,0.5,1.08
50,12,4.87,1,0,-0.39833,90,1918,1,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
51,1,1.15,1,0,-0.39833,90.05,63,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,2,1.48,1,0,-0.39833,89.35,112,3,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,3,1.85,1,0,-0.39833,89,448,20,20,0,0,0,0,0,0,0,20,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,4,2.15,1,0,-0.39833,89,693,3,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,5,2.5,1,0,-0.39833,89.54,1580,3,3,0,0,1,0,0,0,0,3,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,6,2.82,1,0,-0.39833,89.21,1971,102,102,0,0,2,0,0,0,93,9,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,7,3.16,1,0,-0.39833,90.16,1740,52,51,1,0,0,0,0,0,49,2,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,8,3.49,1,0,-0.39833,89.68,2017,37,2,0,0,1,0,0,0,0,2,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,9,3.83,1,0,-0.39833,84.11,2646,45,29,22,0,18,11,5,16,29,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,10,4.18,1,0,-0.39833,90,4179,8,5,0,1,1,0,0,0,4,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,11,4.49,1,0,-0.39833,90,2228,11,11,6,0,8,5,0,5,11,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,12,4.86,1,0,-0.39833,90,4050,4,1,0,0,3,1,2,3,0,1,NA,NA,NA,NA,508,160,16,14,0.8,0.44
54,1,1.16,1,0,0.09277,86.24,244,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,2,1.52,1,0,0.09277,85.25,551,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,3,1.89,1,0,0.09277,90.02,781,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,4,2.19,1,0,0.09277,90.01,2070,2,2,0,0,0,0,0,0,2,0,602,109,10,9,610,113,11,11,0.5,0.92
54,5,2.52,1,0,0.09277,87.59,1899,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,6,2.81,1,0,0.09277,90,2855,3,0,1,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,7,3.19,1,0,0.09277,89.52,2892,2,1,0,0,0,0,0,0,0,1,602,109,10,9,610,113,11,11,0.5,0.92
54,8,3.58,1,0,0.09277,90,2055,4,1,2,0,0,0,0,0,0,1,602,109,10,9,610,113,11,11,0.5,0.92
54,9,3.89,1,0,0.09277,90.06,2984,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,10,4.2,1,0,0.09277,90,1684,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,11,3.52,1,0,0.09277,90,3688,8,2,4,0,0,0,0,0,0,2,602,109,10,9,610,113,11,11,0.5,0.92
54,12,4.91,1,0,0.09277,90,3074,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
55,1,1.19,1,1,-1.54796,90.02,155,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,2,1.57,1,1,-1.54796,89.22,197,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,3,1.81,1,1,-1.54796,87.84,425,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,4,2.2,1,1,-1.54796,90,434,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,5,2.48,1,1,-1.54796,89.59,426,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,6,2.84,1,1,-1.54796,90,1254,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,7,3.15,1,1,-1.54796,89.45,884,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,8,3.47,1,1,-1.54796,90,1996,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,9,3.79,1,1,-1.54796,90,3475,1,0,0,0,1,0,1,1,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,10,4.2,1,1,-1.54796,90,1641,4,4,1,0,0,0,0,0,4,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,11,4.52,1,1,-1.54796,90,2939,30,25,4,0,0,0,0,0,0,25,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,12,4.93,1,1,-1.54796,60,1223,9,5,0,0,0,0,0,0,4,1,NA,NA,NA,NA,506,117,8,9,0.1,4.82
58,1,1.16,1,0,0.42204,90,108,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,2,1.52,1,0,0.42204,90,182,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,3,1.84,1,0,0.42204,90,527,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,4,2.15,1,0,0.42204,90,1779,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,5,2.47,1,0,0.42204,90,1210,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,6,2.8,1,0,0.42204,90,2158,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,7,3.15,1,0,0.42204,90,2747,1,1,0,0,0,0,0,0,0,1,600,102,8,10,608,124,10,13,0.7,0.62
58,8,3.51,1,0,0.42204,90,3143,2,0,0,0,2,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,9,3.95,1,0,0.42204,87,3354,19,1,6,0,13,11,2,13,1,0,600,102,8,10,608,124,10,13,0.7,0.62
58,10,4.16,1,0,0.42204,90,2380,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,11,4.53,1,0,0.42204,90,2534,1,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,12,4.82,1,0,0.42204,90,2621,2,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
59,1,1.23,1,1,0.79834,83.53,242,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,2,1.46,1,1,0.79834,85.02,314,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,3,1.79,1,1,0.79834,89.59,200,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,4,2.14,1,1,0.79834,90,273,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,6,2.83,1,1,0.79834,90,790,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,7,3.13,1,1,0.79834,90,1532,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,8,3.47,1,1,0.79834,90,2248,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,9,3.83,1,1,0.79834,90,2420,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,10,4.16,1,1,0.79834,90,1627,2,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,11,4.5,1,1,0.79834,90,1507,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,12,4.81,1,1,0.79834,85,1200,3,1,0,0,0,0,0,0,0,1,NA,NA,11,10,507,116,11,9,0.1,2.48
61,1,1.17,1,1,-1.87723,86.41,36,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,2,1.51,1,1,-1.87723,85.35,227,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,3,1.8,1,1,-1.87723,88.26,315,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,4,2.16,1,1,-1.87723,90.02,805,1,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,5,2.49,1,1,-1.87723,89.46,1252,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,6,2.83,1,1,-1.87723,59.55,2255,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,7,3.16,1,1,-1.87723,90.05,1956,8,8,0,0,8,0,0,0,8,0,510,88,8,10,606,96,10,9,0.1,1.7
61,8,3.5,1,1,-1.87723,90,1594,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,9,3.81,1,1,-1.87723,90,699,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,10,4.19,1,1,-1.87723,90,650,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,11,4.46,1,1,-1.87723,90,1059,1,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,12,4.83,1,1,-1.87723,90,2366,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
62,1,1.17,1,0,-0.37203,87.59,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,2,1.59,1,0,-0.37203,86,149,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,3,1.85,1,0,-0.37203,90.09,249,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,4,2.15,1,0,-0.37203,89.19,623,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,5,2.54,1,0,-0.37203,90.5,993,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,6,2.9,1,0,-0.37203,89.56,994,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,7,3.28,1,0,-0.37203,89,1228,5,5,0,1,0,0,0,0,5,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,8,3.53,1,0,-0.37203,90,1871,5,5,0,0,0,0,0,0,4,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,9,3.93,1,0,-0.37203,89.58,953,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,10,4.16,1,0,-0.37203,90,1245,3,0,0,0,3,3,0,3,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,11,4.56,1,0,-0.37203,90,2235,7,7,0,0,0,0,0,0,0,7,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,12,4.94,1,0,-0.37203,90,1365,3,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
65,1,1.19,1,0,0.79834,84.3,44,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,2,1.46,1,0,0.79834,86.04,178,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,3,1.84,1,0,0.79834,90,611,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,4,2.15,1,0,0.79834,89.02,1226,26,19,0,0,0,0,0,0,0,19,600,116,14,11,609,134,17,10,0.9,0.1
65,5,2.49,1,0,0.79834,90.01,2347,3,0,2,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,6,2.8,1,0,0.79834,90.02,1915,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,7,3.19,1,0,0.79834,90.34,2676,14,10,11,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,8,3.53,1,0,0.79834,89.59,2225,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,9,3.85,1,0,0.79834,90,2742,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,10,4.16,1,0,0.79834,93,1926,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,11,4.55,1,0,0.79834,90,2195,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,12,4.83,1,0,0.79834,67,1059,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
66,1,1.24,1,1,-0.39833,88.34,27,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,2,1.58,1,1,-0.39833,90.52,584,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,3,1.93,1,1,-0.39833,90.03,659,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,4,2.24,1,1,-0.39833,90,854,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,5,2.58,1,1,-0.39833,90.22,1380,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,6,2.92,1,1,-0.39833,89.41,1766,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,7,3.27,1,1,-0.39833,90.13,1969,1,1,0,0,0,0,0,0,0,1,501,107,9,7,510,117,9,10,0.3,1.84
66,8,3.57,1,1,-0.39833,70,2666,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,9,3.99,1,1,-0.39833,89.53,2126,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,10,4.23,1,1,-0.39833,90,938,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,11,4.58,1,1,-0.39833,90,645,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,12,4.88,1,1,-0.39833,90,601,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
68,1,1.17,1,1,-1.13778,56.38,23,1,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,2,1.51,1,1,-1.13778,86.35,58,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,3,1.84,1,1,-1.13778,89.57,231,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,4,2.19,1,1,-1.13778,75.03,315,1,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,5,2.56,1,1,-1.13778,90.03,1292,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,6,2.86,1,1,-1.13778,92.39,944,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,7,3.17,1,1,-1.13778,88.26,947,49,49,0,0,23,12,11,23,1,40,503,112,9,9,510,121,12,11,0.4,1.84
68,8,3.54,1,1,-1.13778,90.06,553,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,9,3.87,1,1,-1.13778,60.27,210,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,10,4.22,1,1,-1.13778,90,810,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,11,4.55,1,1,-1.13778,90,1168,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
72,1,1.14,1,0,1.26871,87.38,0,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,2,1.48,1,0,1.26871,89.06,12,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,3,1.8,1,0,1.26871,90.03,126,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,4,2.16,1,0,1.26871,89.54,733,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,5,2.6,1,0,1.26871,90.29,1244,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,6,2.83,1,0,1.26871,89.53,972,17,17,0,0,3,0,0,0,15,2,510,118,12,12,608,110,13,13,0.7,0.54
72,7,3.14,1,0,1.26871,90.02,1797,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,8,3.46,1,0,1.26871,90.03,1637,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,9,3.88,1,0,1.26871,89.57,1352,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,10,4.15,1,0,1.26871,90,978,11,3,1,5,3,0,2,2,3,0,510,118,12,12,608,110,13,13,0.7,0.54
72,11,4.46,1,0,1.26871,90,683,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,12,4.75,1,0,1.26871,90,971,3,0,0,0,2,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
73,1,1.17,1,1,-1.95815,90,2,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,2,1.48,1,1,-1.95815,87.47,35,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,3,1.86,1,1,-1.95815,90,379,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,4,2.17,1,1,-1.95815,89.48,1091,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,5,2.5,1,1,-1.95815,90.19,1870,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,6,2.89,1,1,-1.95815,90.53,2260,11,11,0,0,0,0,0,0,11,0,602,95,7,7,608,91,8,8,0.3,2.26
73,7,3.19,1,1,-1.95815,90.05,1838,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,8,3.52,1,1,-1.95815,90.24,3578,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,9,3.92,1,1,-1.95815,90,3275,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,10,4.27,1,1,-1.95815,90,3354,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,11,4.59,1,1,-1.95815,90,2505,3,0,0,0,3,3,0,3,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,12,5.03,1,1,-1.95815,90,2076,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
74,1,1.16,1,1,0.44834,84.54,42,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,2,1.48,1,1,0.44834,88.5,154,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,3,1.81,1,1,0.44834,90.02,288,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,4,2.17,1,1,0.44834,90.03,973,27,27,0,0,0,0,0,0,27,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,5,2.54,1,1,0.44834,83.38,1358,1,1,0,0,1,0,1,1,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,6,2.84,1,1,0.44834,90,2757,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,7,3.19,1,1,0.44834,90.01,2094,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,8,3.51,1,1,0.44834,90,2394,4,4,0,0,0,0,0,0,0,4,411,117,NA,NA,507,130,12,12,0.3,1.5
74,9,3.86,1,1,0.44834,90.02,3776,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,10,4.18,1,1,0.44834,90,3566,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,11,4.51,1,1,0.44834,90,2967,24,1,19,0,23,23,0,23,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,12,4.92,1,1,0.44834,90,5060,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
75,1,1.16,1,0,1.5039,87.09,1,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,2,1.49,1,0,1.5039,90.03,268,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,3,1.81,1,0,1.5039,44.4,457,1,1,0,0,0,0,0,0,0,1,510,101,9,5,607,108,10,11,0.4,1.6
75,4,2.16,1,0,1.5039,90.01,2556,4,3,0,0,2,0,1,1,3,0,510,101,9,5,607,108,10,11,0.4,1.6
75,5,2.49,1,0,1.5039,62.48,2447,10,10,0,0,5,0,1,1,10,0,510,101,9,5,607,108,10,11,0.4,1.6
75,6,2.87,1,0,1.5039,90.01,3637,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,7,3.2,1,0,1.5039,90.01,3847,42,42,0,0,17,7,3,10,42,0,510,101,9,5,607,108,10,11,0.4,1.6
75,8,3.52,1,0,1.5039,90.01,3622,1,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,9,3.85,1,0,1.5039,90.04,3053,5,4,0,0,1,0,0,0,4,0,510,101,9,5,607,108,10,11,0.4,1.6
